"target","predictor","coefficient","ci_lower","ci_upper","auc","p_value"
"diagnosis_immune","Onset_group_7-12 Months",-1.85629799036563,0.0351584817313077,0.694400363661321,0.698790627362056,0.0147201613382723
"diagnosis_immune","Onset_group_12+ Months",-1.79175946922806,0.0294092052119778,0.944526639790468,0.698790627362056,0.0429241832551729
"diagnosis_immune","focal",0.723000143707049,0.76283433875167,5.5662115891807,0.587792642140468,0.153863311587964
"diagnosis_immune","absence",-0.139761942374972,0.198389007995786,3.81141916548688,0.50752508361204,0.852941307782129
"diagnosis_immune","infantile",0.513678692748259,0.495242740325727,5.64101851861484,0.539297658862876,0.407845499525408
"diagnosis_immune","abnormal_eeg",0.89159811928358,0.257834206951388,23.0723457780907,0.525213675213675,0.436751188782402
"diagnosis_immune","unique_types_(Intercept)",-1.94591014901448,0.0175765160379781,1.16110401076507,0.631932021466905,0.0687225563599511
"diagnosis_immune","unique_types_1",0.847297860349334,0.215666325062777,25.2447592012675,0.631932021466905,0.485568207105674
"diagnosis_immune","unique_types_2+",1.81237875638995,0.6954395366875,53.9452001472758,0.631932021466905,0.102521337604845
"diagnosis_immune","age_onset_m",-0.0221089691223135,0.944013803546815,1.01348668815787,0.673469387755102,0.22229359019941
"diagnosis_neuro","bilateral_tc",1.07451473708924,0.911327572599625,9.41102943674032,0.626315789473684,0.0712206960429408
"diagnosis_neuro","Onset_group_(Intercept)",1.84582669049742,1.87419401508521,21.4017923374993,0.699907663896584,0.00296735209118765
"diagnosis_neuro","Onset_group_Neonatal",0.100083458517059,0.0979481295652141,12.4719752538874,0.699907663896584,0.935486412732944
"diagnosis_neuro","Onset_group_4-7 Months",0.0259754864013626,0.149976908815237,7.02324183129172,0.699907663896584,0.97888138117019
"diagnosis_neuro","Onset_group_7-12 Months",-1.30683018976474,0.0584074118714924,1.25439339114806,0.699907663896584,0.0948645839630632
"diagnosis_neuro","Onset_group_12+ Months",-1.84582669049742,0.0299537696314626,0.832307526872902,0.699907663896584,0.0295261732278836
"diagnosis_neuro","focal",1.08401348923248,0.89330153463876,9.78507307415798,0.631578947368421,0.0758664005664527
"diagnosis_neuro","absence",0.826678571688224,0.263075112584772,19.8593083509586,0.536842105263158,0.453598947395891
"diagnosis_neuro","infantile",1.31730148963222,0.445284985691438,31.3008033633003,0.571929824561404,0.224660823767687
"diagnosis_neuro","abnormal_eeg",1.20397280432593,0.497215594030685,22.3466666060063,0.55106100795756,0.21489960409068
"diagnosis_neuro","unique_types_(Intercept)",-2.72822894611356e-16,0.250097653259907,3.99843815791738,0.700649350649351,1
"diagnosis_neuro","unique_types_1",0.788457360363601,0.384966657822914,12.5725173898565,0.700649350649351,0.375308303992518
"diagnosis_neuro","unique_types_2+",2.07944154018219,1.50772944639227,42.4479338527497,0.700649350649351,0.0145981164524336
"diagnosis_neuro","age_onset_m",-0.0360854239245824,0.935658330964436,0.994350073525175,0.742382271468144,0.0200704678706822
"diagnosis_sensory","bilateral_tc",0.103095509025899,0.374118680319424,3.2850215856848,0.511538461538462,0.852433333499189
"diagnosis_sensory","Onset_group_(Intercept)",1.84582669049742,1.87419401508521,21.4017923374994,0.612987012987013,0.00296735209118768
"diagnosis_sensory","Onset_group_Neonatal",-1.33500106673143,0.0401868732115678,1.72325120190039,0.612987012987013,0.163811498399907
"diagnosis_sensory","Onset_group_4-7 Months",-1.15267950993767,0.0622884165977176,1.60098774598722,0.612987012987013,0.164001447255446
"diagnosis_sensory","Onset_group_7-12 Months",-1.0726368022645,0.0722401497606812,1.62009646253688,0.612987012987013,0.176415660454477
"diagnosis_sensory","Onset_group_12+ Months",-1.15267950993767,0.0571303275050098,1.74553509571862,0.612987012987013,0.1863760153998
"diagnosis_sensory","focal",0.510825623764161,0.589910277472654,4.70881400756131,0.563461538461538,0.335055893294313
"diagnosis_sensory","absence",16.8006006446695,0,Inf,0.586538461538462,0.989835212864039
"diagnosis_sensory","infantile",17.8982391350124,0,Inf,0.625,0.99210609968256
"diagnosis_sensory","abnormal_eeg",-0.327687407068283,0.0752172613664299,6.9033011227543,0.509958071278826,0.776239334024845
"diagnosis_sensory","unique_types_(Intercept)",-1.09861228866514,0.0672784835880161,1.65151033712601,0.639795918367347,0.178457068478476
"diagnosis_sensory","unique_types_1",2.19722457733028,1.26777358705395,63.8915345974873,0.639795918367347,0.0280042760527962
"diagnosis_sensory","unique_types_2+",2.35137525715911,1.82861124745483,60.2916558412779,0.639795918367347,0.0083697367537679
"diagnosis_sensory","age_onset_m",-0.00430227545322643,0.980377495008677,1.01127613326458,0.543722943722944,0.586797322673754
"diagnosis_respiratory","bilateral_tc",0.767827945092054,0.794953498856738,5.84231748780061,0.585714285714286,0.131301340733102
"diagnosis_respiratory","Onset_group_(Intercept)",1.84582669049742,1.87419401508521,21.4017923374993,0.766384778012685,0.00296735209118767
"diagnosis_respiratory","Onset_group_Neonatal",-0.747214401832273,0.063412549271484,3.53836478550024,0.766384778012685,0.466432984618801
"diagnosis_respiratory","Onset_group_4-7 Months",-1.97935808312194,0.0283204819052952,0.673985843248749,0.766384778012685,0.0143689144734352
"diagnosis_respiratory","Onset_group_7-12 Months",-1.95118720615524,0.0312522337418234,0.646158798888892,0.766384778012685,0.0115654456358856
"diagnosis_respiratory","Onset_group_12+ Months",-3.45526460293152,0.00451014753451508,0.221108047856033,0.766384778012685,0.000501842315935723
"diagnosis_respiratory","focal",1.49549365308186,1.6378860262485,12.1530589581126,0.678571428571429,0.00344446845660881
"diagnosis_respiratory","absence",0.405465108107962,0.343857080637226,6.54341622347707,0.521428571428571,0.589534125255175
"diagnosis_respiratory","infantile",1.03407376752851,0.70182371065397,11.2708592341474,0.569047619047619,0.144279577823394
"diagnosis_respiratory","abnormal_eeg",0.965080896043565,0.409395324774194,16.8312254269154,0.532828282828283,0.308697882778484
"diagnosis_respiratory","unique_types_(Intercept)",-0.510825623765983,0.143390887477618,2.51061979134621,0.6168430335097,0.484254099207908
"diagnosis_respiratory","unique_types_1",0.510825623765982,0.294092061661093,9.44526609146899,0.6168430335097,0.563828544538201
"diagnosis_respiratory","unique_types_2+",1.30575549863515,0.77216205970284,17.6382850482104,0.6168430335097,0.101837950121554
"diagnosis_respiratory","age_onset_m",-0.0392156472491938,0.922651555672213,1.00207448283962,0.754404510218464,0.0626610300143657
"diagnosis_cardio","bilateral_tc",0.970684803938367,0.926870963770202,7.51807806354942,0.603125,0.069101863159809
"diagnosis_cardio","Onset_group_(Intercept)",-8.00559696751993e-16,0.433557239516797,2.30650052370134,0.651515151515151,0.999999999999999
"diagnosis_cardio","Onset_group_Neonatal",1.42976284609029e-15,0.19821816807015,5.04494623139742,0.651515151515151,0.999999999999999
"diagnosis_cardio","Onset_group_4-7 Months",0.405465108108165,0.39722070960747,5.6643572341015,0.651515151515151,0.549780942096493
"diagnosis_cardio","Onset_group_7-12 Months",-0.538996500732673,0.166804242563262,2.03998275192991,0.651515151515151,0.398768422006915
"diagnosis_cardio","Onset_group_12+ Months",-1.6094379124341,0.0353503306056717,1.13153114312267,0.651515151515151,0.0687271274652375
"diagnosis_cardio","focal",0.610909082322955,0.714371770883408,4.75012022991558,0.575,0.206221657493309
"diagnosis_cardio","absence",-1.15745278868964,0.0605150202657288,1.63224782493045,0.55625,0.168497049203686
"diagnosis_cardio","infantile",-0.300104592450335,0.216698351648498,2.5320766901041,0.521875,0.632266236280978
"diagnosis_cardio","abnormal_eeg",-0.649087190765919,0.0818278515343661,3.33663638264572,0.521233974358974,0.492608041987345
"diagnosis_cardio","unique_types_(Intercept)",-0.510825623765984,0.143390887477618,2.5106197913462,0.530827702702703,0.484254099207907
"diagnosis_cardio","unique_types_1",0.510825623765985,0.294092061661094,9.44526609146903,0.530827702702703,0.563828544538199
"diagnosis_cardio","unique_types_2+",0.37729423114146,0.310603191914888,6.84711608402868,0.530827702702703,0.632539675052048
"diagnosis_cardio","age_onset_m",-0.0220489636428497,0.947816251694041,1.00954193225488,0.619097956307259,0.17071043890945
